node039,R5_PA_C06_u05-06,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FF:07"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FF:08"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FF:09"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FF:0A""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6"", ""10.9""]",172.16.2.49,5c:f9:dd:f3:4a:2a
node040,R5_PA_C06_u07-08,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:1D:0B"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:1D:0C"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:1D:0D"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:1D:0E""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6"", ""10.9""]",172.16.2.50,5c:f9:dd:f3:25:30
node041,R5_PA_C06_u09-10,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:47:24"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:47:25"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:47:26"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:47:27""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6"", ""10.9""]",172.16.2.51,5c:f9:dd:f3:3f:f6
node042,R5_PA_C06_u11-12,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:51:97"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:51:98"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:51:99"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:51:9A""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6"", ""10.9""]",172.16.2.52,5c:f9:dd:f3:49:dc
node043,R5_PA_C06_u13-14,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:43:EC"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:43:ED"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:43:EE"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:43:EF""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6"", ""10.9""]",172.16.2.53,5c:f9:dd:f3:42:0e
node044,R5_PA_C06_u15-16,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FD:7F"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FD:80"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FD:81"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FD:82""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6"", ""10.9""]",172.16.2.54,5c:f9:dd:f3:49:50
node045,R5_PA_C06_u17-18,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:6E:00"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:6E:01"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:6E:02"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:6E:03""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""5.5"", ""10.9""]",172.16.2.55,5c:f9:dd:f3:3e:fc
node046,R5_PA_C06_u19-20,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:1D:43"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:1D:44"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:1D:45"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:1D:46""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6"", ""10.9""]",172.16.2.56,5c:f9:dd:f3:3e:be
node047,R5_PA_C06_u21-22,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:4D:E2"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:4D:E3"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:4D:E4"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:4D:E5""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6"", ""10.9""]",172.16.2.57,5c:f9:dd:f3:28:ee
node048,R5_PA_C06_u23-24,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:52:AF"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:52:B0"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:52:B1"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:52:B2""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6"", ""10.9""]",172.16.2.58,5c:f9:dd:f3:49:5a
node049,R5_PA_C06_u25-26,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:44:3C"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:44:3D"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:44:3E"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:44:3F""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6"", ""10.9""]",172.16.2.59,5c:f9:dd:f3:23:24
node050,R5_PA_C06_u27-28,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:48:F4"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:48:F5"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:48:F6"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:48:F7""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6"", ""10.9""]",172.16.2.60,5c:f9:dd:f3:3d:84
node051,R5_PA_C06_u29-30,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:44:40"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:44:41"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:44:42"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:44:43""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6"", ""10.9""]",172.16.2.61,5c:f9:dd:f3:3e:ca
node052,R5_PA_C06_u31-32,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:07:AB"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:07:AC"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:07:AD"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:07:AE""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6"", ""10.9""]",172.16.2.62,5c:f9:dd:f3:28:be
node053,R5_PA_C06_u33-34,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:5A:38"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:5A:39"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:5A:3A"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:5A:3B""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6""]",172.16.2.63,5c:f9:dd:f3:3e:c8
node054,R5_PA_C06_u35-36,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:02:AF"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:02:B0"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:02:B1"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:02:B2""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6"", ""10.9""]",172.16.2.64,5c:f9:dd:f3:49:46
node055,R5_PA_C07_u01-02,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FE:23"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FE:24"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FE:25"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FE:26""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8""]","[""3.6""]",172.16.2.65,5c:f9:dd:f3:3e:cc
node056,R5_PA_C07_u03-04,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FD:DF"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FD:E0"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FD:E1"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FD:E2""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8""]","[""3.6""]",172.16.2.66,5c:f9:dd:f3:49:62
node057,R5_PA_C07_u05-06,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:09:87"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:09:88"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:09:89"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:09:8A""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8""]","[""3.6""]",172.16.2.67,5c:f9:dd:f3:4a:d4
node058,R5_PA_C07_u07-08,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:00:C7"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:00:C8"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:00:C9"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:00:CA""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8""]","[""3.6""]",172.16.2.68,5c:f9:dd:f3:49:c8
node059,R5_PA_C07_u09-10,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - 90:B1:1C:4B:6A:BD"", ""Broadcom Gigabit Ethernet BCM5720 - 90:B1:1C:4B:6A:BE"", ""Broadcom Gigabit Ethernet BCM5720 - 90:B1:1C:4B:6A:BF"", ""Broadcom Gigabit Ethernet BCM5720 - 90:B1:1C:4B:6A:C0""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8""]","[""3.6""]",172.16.2.69,5c:f9:dd:f3:4a:ce
node060,R5_PA_C07_u11-12,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:16:CF"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:16:D0"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:16:D1"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:16:D2""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8""]","[""3.6""]",172.16.2.70,5c:f9:dd:f3:23:66
node061,R5_PA_C07_u13-14,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:5C:B9"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:5C:BA"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:5C:BB"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:5C:BC""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8""]","[""3.6""]",172.16.2.71,5c:f9:dd:f3:49:70
node062,R5_PA_C07_u15-16,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:03:23"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:03:24"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:03:25"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:03:26""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8""]","[""3.6""]",172.16.2.72,5c:f9:dd:f3:4a:f2
node063,R5_PA_C07_u17-18,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FA:37"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FA:38"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FA:39"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FA:3A""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8""]","[""3.6""]",172.16.2.73,5c:f9:dd:f3:49:68
node064,R5_PA_C07_u19-20,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:73:DC"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:73:DD"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:73:DE"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:73:DF""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8""]","[""3.6""]",172.16.2.74,5c:f9:dd:f3:09:3a
node065,R5_PA_C07_u21-22,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:43:D0"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:43:D1"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:43:D2"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:43:D3"", ""Intel(R) Ethernet Converged Network Adapter X710-2 - 68:05:CA:33:12:14"", ""Intel(R) Ethernet Converged Network Adapter X710 - 68:05:CA:33:12:15""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8""]","[""3.6""]",172.16.2.75,5c:f9:dd:f3:40:7e
node066,R5_PA_C07_u23-24,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FF:D7"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FF:D8"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FF:D9"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FF:DA""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8""]","[""3.6""]",172.16.2.76,5c:f9:dd:f3:2b:88
node067,R5_PA_C07_u25-26,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:06:73"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:06:74"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:06:75"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D1:06:76""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8""]","[""3.6""]",172.16.2.77,5c:f9:dd:f3:25:10
node068,R5_PA_C07_u27-28,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:74:98"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:74:99"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:74:9A"", ""Broadcom Gigabit Ethernet BCM5720 - 74:86:7A:DE:74:9B""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8""]","[""3.6""]",172.16.2.78,5c:f9:dd:f3:40:12
node069,R5_PA_C07_u29-30,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:F5:B7"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:F5:B8"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:F5:B9"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:F5:BA""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]",[],172.16.2.79,5c:f9:dd:f3:25:50
node070
node071,R5_PA_C07_u33-34,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:4C:F8"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:4C:F9"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:4C:FA"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:4C:FB""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]",[],172.16.2.81,5c:f9:dd:f3:3e:7e
node072,R5_PA_C07_u35-36,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]",[],64,"[""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FF:B7"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FF:B8"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FF:B9"", ""Broadcom Gigabit Ethernet BCM5720 - F0:1F:AF:D0:FF:BA""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6""]",[],172.16.2.82,5c:f9:dd:f3:4b:08
node073,R5_PA_C08_u01-02,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]","[""NVIDIA Corporation GK110GL [Tesla K20m]""]",64,"[""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:EB:BE:28"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:EB:BE:29"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:EB:BE:2A"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:EB:BE:2B""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6""]",172.16.2.83,5c:f9:dd:f2:d7:a0
node074,R5_PA_C08_u03-04,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]","[""NVIDIA Corporation GK110GL [Tesla K20m]""]",64,"[""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:EB:A1:9B"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:EB:A1:9C"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:EB:A1:9D"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:EB:A1:9E""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6""]",172.16.2.84,5c:f9:dd:f3:02:68
node075,R5_PA_C08_u05-06,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]","[""NVIDIA Corporation GK110GL [Tesla K20m]""]",64,"[""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:ED:4F:D7"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:ED:4F:D8"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:ED:4F:D9"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:ED:4F:DA""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6""]",172.16.2.85,5c:f9:dd:f3:c6:83
node076,R5_PA_C08_u07-08,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]","[""NVIDIA Corporation GK110GL [Tesla K20m]""]",64,"[""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:EC:F4:1C"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:EC:F4:1D"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:EC:F4:1E"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:EC:F4:1F""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6""]",172.16.2.86,5c:f9:dd:f3:c6:bd
node077,R5_PA_C08_u09-10,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]","[""NVIDIA Corporation GK110GL [Tesla K20m]""]",64,"[""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:ED:4C:02"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:ED:4C:03"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:ED:4C:04"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:ED:4C:05""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6""]",172.16.2.87,5c:f9:dd:f3:c7:19
node078,R5_PA_C08_u11-12,"[""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz"", ""Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz""]","[""NVIDIA Corporation GK110GL [Tesla K20m]""]",64,"[""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:F2:74:5F"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:F2:74:60"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:F2:74:61"", ""Broadcom Gigabit Ethernet BCM5720 - B8:CA:3A:F2:74:62""]",FDR 56Gb,"[""1.8"", ""1.8"", ""1.8"", ""3.6"", ""3.6"", ""3.6"", ""3.6""]","[""3.6""]",172.16.2.88,5c:f9:dd:f3:c7:1f
